W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.400000, 0.400000, 50534839.000000, 0.914850, 8.000000, 100000.000000
3.000000, 0.400000, 0.400000, 37709004.000000, 0.912860, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 19072413.000000, 0.910090, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 92749732.000000, 0.912230, 12.000000, 100000.000000
3.000000, 0.400000, 0.400000, 78375177.000000, 0.913790, 11.000000, 100000.000000
3.000000, 0.400000, 0.400000, 64742646.000000, 0.911900, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 40839021.000000, 0.911490, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 82453398.000000, 0.912120, 11.000000, 100000.000000
3.000000, 0.400000, 0.400000, 54997482.000000, 0.912950, 11.000000, 100000.000000
3.000000, 0.400000, 0.400000, 44898005.000000, 0.913960, 12.000000, 100000.000000
3.000000, 0.400000, 0.400000, 45595495.000000, 0.911240, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 23496633.000000, 0.911560, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 10121455.000000, 0.914420, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 55903893.000000, 0.912250, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 88901093.000000, 0.913920, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 7317908.000000, 0.911520, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 85970837.000000, 0.914000, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 82935485.000000, 0.911060, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 28399209.000000, 0.909420, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 63534774.000000, 0.912700, 13.000000, 100000.000000
3.000000, 0.400000, 0.400000, 17357678.000000, 0.913340, 11.000000, 100000.000000
3.000000, 0.400000, 0.400000, 76050685.000000, 0.913240, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 70351772.000000, 0.914960, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 36098070.000000, 0.913180, 11.000000, 100000.000000
3.000000, 0.400000, 0.400000, 7724080.000000, 0.913160, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 97099103.000000, 0.910740, 9.000000, 100000.000000
3.000000, 0.400000, 0.400000, 45123060.000000, 0.911470, 11.000000, 100000.000000
3.000000, 0.400000, 0.400000, 89418990.000000, 0.914260, 11.000000, 100000.000000
3.000000, 0.400000, 0.400000, 68113981.000000, 0.913010, 10.000000, 100000.000000
3.000000, 0.400000, 0.400000, 78059965.000000, 0.913780, 10.000000, 100000.000000
6.000000, 0.160000, 0.160000, 9835844.000000, 0.000000, 19.000000, 100000.000000
6.000000, 0.160000, 0.160000, 77621648.000000, 0.000000, 19.000000, 100000.000000
6.000000, 0.160000, 0.160000, 65802579.000000, 0.000000, 21.000000, 100000.000000
6.000000, 0.160000, 0.160000, 44448965.000000, 0.000000, 19.000000, 100000.000000
6.000000, 0.160000, 0.160000, 43868507.000000, 0.000000, 20.000000, 100000.000000
6.000000, 0.160000, 0.160000, 86001193.000000, 0.000000, 20.000000, 100000.000000
6.000000, 0.160000, 0.160000, 9508618.000000, 0.000000, 19.000000, 100000.000000
6.000000, 0.160000, 0.160000, 70039434.000000, 0.000000, 20.000000, 100000.000000
6.000000, 0.160000, 0.160000, 20945483.000000, 0.000000, 19.000000, 100000.000000
6.000000, 0.160000, 0.160000, 10323557.000000, 0.000000, 20.000000, 100000.000000
6.000000, 0.160000, 0.160000, 53121418.000000, 0.000000, 19.000000, 100000.000000
6.000000, 0.160000, 0.160000, 97586611.000000, 0.000000, 19.000000, 100000.000000
